144,0,0,sales_orders,"2024-03-01 14:13:37",view,"{""general"":""1"",""additional"":{""Magento\\Sales\\Model\\Order\\Interceptor"":{""1"":{""increment_id"":""000000001""}},""ip_v6"":""::1""}}",success,admin,1,sales_order_view,,0.0.0.0
145,0,0,sales_orders,"2024-03-01 14:13:38",view,"{""general"":""1"",""additional"":{""Magento\\Sales\\Model\\Order\\Interceptor"":{""1"":{""increment_id"":""000000001""}},""ip_v6"":""::1""}}",success,admin,1,sales_order_view,,0.0.0.0
146,0,0,sales_orders,"2024-03-01 14:13:39",view,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,sales_order_index,,0.0.0.0
147,0,0,sales_orders,"2024-03-01 14:13:44",listing,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,mui_index_render_sales_order_grid,,0.0.0.0
148,0,0,sales_orders,"2024-03-01 14:13:46",applyFilter,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,mui_bookmark_save_sales_order_grid,,0.0.0.0
149,0,0,admin_login,"2024-03-04 05:53:35",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
150,0,0,admin_login,"2024-03-04 06:42:07",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
151,0,0,admin_login,"2024-03-05 09:02:52",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_order_index,,0.0.0.0
152,0,0,sales_orders,"2024-03-05 09:07:48",view,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,sales_order_index,,0.0.0.0
153,0,0,sales_orders,"2024-03-05 09:07:54",view,"{""general"":""1"",""additional"":{""Magento\\Sales\\Model\\Order\\Interceptor"":{""1"":{""increment_id"":""000000001""}},""ip_v6"":""::1""}}",success,admin,1,sales_order_view,,0.0.0.0
